Date,Index,DateSerial,Open,High,Low,Close,Volume,AdjClose,Return,VolumeK,Counter,HighLow,HighPrevCloseAbs,LowPrevCloseAbs,TrueRange,ATR_Stop,MaxPrice,Scale,Signal,Shares,Cash,Portfolio,AdjOpen,AdjHigh,AdjLow,AdjCloseCalc,BuyHold,BuyMarker,SellMarker,FirstBuy,FirstSell,StdDevPop,LowerBollinger,ATRTrailingStop
1994-04-04,278.0,34428.0,97.0,99.25,96.12,97.25,22340100.0,5.78,-0.026936026936026924,22340.1,277.0,0.18602982005141389,0.04113110539845799,0.22716092544987188,0.22716092544987188,2.064447048754862,6.37,0.05943444730077121,,43836.70464233124,0.0,253376.1528326746,5.765141388174807,5.898868894601542,5.7128390745501285,5.78,252401.74672489087,0.0,0.0,0.0,0.0,0.2808735417593495,5.200986877308943,2.165810621110263
1994-04-11,279.0,34435.0,97.5,99.62,96.5,96.75,12962100.0,5.75,-0.005190311418685201,12962.1,278.0,0.1854263565891472,0.14056847545219586,0.04485788113695133,0.1854263565891472,2.0573450207226003,6.37,0.059431524547803614,,43836.70464233124,0.0,252061.05169340465,5.794573643410852,5.920568475452196,5.735142118863049,5.75,251091.7030567686,0.0,0.0,0.0,0.0,0.27701175891042357,5.215031578333698,2.165810621110263
1994-04-18,280.0,34442.0,96.87,97.25,94.0,96.0,16142400.0,5.7,-0.008695652173912993,16142.4,279.0,0.19296874999999947,0.024218750000000178,0.1687499999999993,0.19296874999999947,2.0830140022040813,6.37,0.059375000000000004,,43836.70464233124,0.0,249869.2164612881,5.751656250000001,5.77421875,5.581250000000001,5.7,248908.2969432315,0.0,0.0,0.0,0.0,0.2759833427454191,5.218822130941331,2.165810621110263
1994-04-25,281.0,34449.0,95.87,98.0,95.12,95.25,12815100.0,5.66,-0.007017543859649145,12815.1,280.0,0.1711370078740151,0.12341207349081351,0.04772493438320158,0.1711370078740151,2.0274153453010344,6.37,0.05942257217847769,,43836.70464233124,0.0,248115.74827559484,5.696841994750656,5.823412073490814,5.652275065616799,5.66,247161.57205240178,0.0,0.0,0.0,0.0,0.27825345483552555,5.209488314130699,2.165810621110263
1994-05-02,282.0,34456.0,95.25,99.37,95.12,96.62,14484700.0,5.74,0.014134275618374659,14484.7,281.0,0.2524839577727178,0.2433719726764645,0.009111985096253328,0.2524839577727178,2.117851045073504,6.37,0.05940799006416891,,43836.70464233124,0.0,251622.68464698133,5.658611053612089,5.903371972676465,5.650888014903747,5.74,250655.02183406116,0.0,0.0,0.0,0.0,0.2774162681634841,5.212800793005925,2.165810621110263
1994-05-09,283.0,34463.0,96.0,96.37,92.62,95.37,16785300.0,5.66,-0.013937282229965153,16785.3,282.0,0.22255426234664988,0.02065219670755969,0.24320645905420957,0.24320645905420957,2.2475420433892137,6.37,0.05934780329243997,,43836.70464233124,0.0,248115.74827559484,5.697389116074238,5.7193478032924405,5.496793540945791,5.66,247161.57205240178,0.0,0.0,0.0,0.0,0.27870867350636114,5.207862462575561,2.165810621110263
1994-05-16,284.0,34470.0,47.5,48.63,47.0,47.63,13782800.0,5.66,0.0,13782.8,283.0,0.19369724963258506,0.11883266848624796,0.0748645811463371,0.19369724963258506,2.264675085245728,6.37,0.11883266848624816,,43836.70464233124,0.0,248115.74827559484,5.6445517530967875,5.778832668486248,5.585135418853663,5.66,247161.57205240178,0.0,0.0,0.0,0.0,0.2806256289168896,5.200143244780946,2.165810621110263
1994-05-23,285.0,34477.0,47.13,49.25,46.63,49.0,11885800.0,5.82,0.028268551236749095,11885.8,284.0,0.3111918367346931,0.1896938775510204,0.12149795918367268,0.3111918367346931,2.4367472701191546,6.37,0.11877551020408164,,43836.70464233124,0.0,255129.62101836785,5.597889795918368,5.8496938775510205,5.5385020408163275,5.82,254148.47161572054,0.0,0.0,0.0,0.0,0.2785511080746972,5.208988083471793,2.165810621110263
1994-05-31,286.0,34485.0,48.75,50.38,48.63,49.38,10265200.0,5.87,0.00859106529209619,10265.2,285.0,0.20802956662616445,0.16887403807209367,0.039155528554070784,0.20802956662616445,2.205891233037115,6.37,0.11887403807209396,,43836.70464233124,0.0,257321.4562504844,5.7951093560145805,5.988874038072094,5.7808444714459295,5.87,256331.87772925766,0.0,0.0,0.0,0.0,0.2773881754527771,5.215066146733911,2.165810621110263
1994-06-06,287.0,34491.0,49.5,49.63,47.63,47.75,9920100.0,5.67,-0.03407155025553665,9920.1,286.0,0.2374869109947646,0.023237696335079328,0.21424921465968527,0.2374869109947646,2.217364550309218,6.37,0.1187434554973822,,43836.70464233124,0.0,248554.11532201813,5.877801047120419,5.893237696335079,5.655750785340315,5.67,247598.25327510916,0.0,0.0,0.0,0.0,0.2781540237280975,5.212175916289511,2.165810621110263
1994-06-13,288.0,34498.0,47.75,48.5,47.38,47.75,16555900.0,5.67,0.0,16555.9,287.0,0.13299267015706828,0.08905759162303717,0.04393507853403111,0.13299267015706828,2.1591048987180192,6.37,0.1187434554973822,,43836.70464233124,0.0,248554.11532201813,5.67,5.759057591623037,5.626064921465969,5.67,247598.25327510916,0.0,0.0,0.0,0.0,0.27794114305119394,5.212952020420794,2.165810621110263
1994-06-20,289.0,34505.0,47.5,47.88,45.0,46.25,23078000.0,5.49,-0.031746031746031744,23078.0,288.0,0.34186378378378457,0.013485405405406325,0.32837837837837824,0.34186378378378457,2.3245438251444472,6.37,0.11870270270270271,,43836.70464233124,0.0,240663.50848639852,5.638378378378379,5.683485405405406,5.341621621621622,5.49,239737.99126637555,0.0,0.0,0.0,0.0,0.28191935848341254,5.199835750132931,2.165810621110263
1994-06-27,290.0,34512.0,46.0,47.88,45.75,46.38,13876300.0,5.55,0.010928961748633892,13876.3,289.0,0.2548835705045276,0.2394954721862863,0.015388098318241283,0.2548835705045276,2.417595561400572,6.37,0.11966364812419145,,43836.70464233124,0.0,243293.71076493838,5.504527813712807,5.7294954721862865,5.474611901681759,5.55,242358.07860262008,0.0,0.0,0.0,0.0,0.28624982952284983,5.184131523753849,2.165810621110263
1994-07-05,291.0,34520.0,46.63,47.63,46.38,47.38,9991900.0,5.67,0.021621621621621623,9991.9,290.0,0.14958843393837018,0.14991768678767414,0.0003292528493039626,0.14991768678767414,2.303633038083857,6.37,0.11967074715069649,,43836.70464233124,0.0,248554.11532201813,5.580246939636978,5.699917686787674,5.550329252849304,5.67,247598.25327510916,0.0,0.0,0.0,0.0,0.2835556510768146,5.193549896698206,2.165810621110263
1994-07-11,292.0,34526.0,47.38,48.25,46.63,47.88,12282100.0,5.73,0.010582010582010692,12282.1,291.0,0.19387218045112764,0.10427944862155414,0.0895927318295735,0.19387218045112764,2.2488171729693214,6.37,0.11967418546365916,,43836.70464233124,0.0,251184.31760055805,5.670162907268171,5.774279448621554,5.580407268170426,5.73,250218.34061135372,0.0,0.0,0.0,0.0,0.28138266584867283,5.201665286597829,2.165810621110263
1994-07-18,293.0,34533.0,47.88,49.75,47.25,49.63,10723000.0,5.94,0.03664921465968596,10723.0,292.0,0.2992141849687684,0.2243622808785002,0.0748519040902682,0.2992141849687684,2.3660582122317475,6.37,0.11968567398750755,,43836.70464233124,0.0,260390.0255754476,5.730550070521862,5.954362280878501,5.655148095909732,5.94,259388.6462882096,0.0,0.0,0.0,0.0,0.2777807865525407,5.21847486288694,2.165810621110263
1994-07-25,294.0,34540.0,49.63,50.63,48.5,50.38,9903400.0,6.03,0.015151515151515138,9903.4,293.0,0.25494045256053965,0.11992258832870117,0.13501786423183848,0.25494045256053965,2.303556674260466,6.37,0.11969035331480746,,43836.70464233124,0.0,264335.3289932574,5.9402322350138945,6.059922588328702,5.804982135768162,6.03,263318.7772925764,0.0,0.0,0.0,0.0,0.2774130515851337,5.225735663720092,2.165810621110263
1994-08-01,295.0,34547.0,50.25,50.88,48.38,49.0,11753200.0,5.87,-0.026533996683250405,11753.2,294.0,0.2994897959183671,0.06521632653061271,0.2342734693877544,0.2994897959183671,2.405179151251802,6.37,0.11979591836734695,,43836.70464233124,0.0,257321.4562504844,6.019744897959184,6.095216326530613,5.795726530612246,5.87,256331.8777292576,0.0,0.0,0.0,0.0,0.27348783859327297,5.241646257175354,2.165810621110263
1994-08-08,296.0,34554.0,49.38,49.63,47.25,48.13,13485300.0,5.76,-0.01873935264054516,13485.3,295.0,0.2848285892374829,0.06951381674631207,0.2153147724911708,0.2848285892374829,2.4577810159659337,6.37,0.1196758778308747,,43836.70464233124,0.0,252499.41873982793,5.909594847288593,5.939513816746312,5.654685227508829,5.76,251528.38427947593,0.0,0.0,0.0,0.0,0.2720116962177253,5.247287832626417,2.165810621110263
1994-08-15,297.0,34561.0,48.0,48.75,46.5,47.88,19604500.0,5.73,-0.005208333333333259,19604.5,296.0,0.2692669172932334,0.07411654135338441,0.19515037593984896,0.2692669172932334,2.609196846117228,6.37,0.11967418546365916,,43836.70464233124,0.0,251184.31760055805,5.7443609022556394,5.834116541353384,5.564849624060151,5.73,250218.34061135366,0.0,0.0,0.0,0.0,0.2658261341760047,5.268117591389256,2.165810621110263
1994-08-22,298.0,34568.0,47.63,51.13,47.5,50.75,14288200.0,6.07,0.05933682373472937,14288.2,297.0,0.4341694581280793,0.38545024630541835,0.048719211822660924,0.4341694581280793,2.711758706499778,6.37,0.11960591133004926,,43836.70464233124,0.0,266088.7971789506,5.696829556650247,6.115450246305419,5.6812807881773395,6.07,265065.5021834061,0.0,0.0,0.0,0.0,0.25761201452915045,5.302555329530781,2.165810621110263
1994-08-29,299.0,34575.0,51.0,51.25,49.5,50.0,10157400.0,5.99,-0.01317957166392092,10157.4,298.0,0.2096499999999999,0.06974999999999998,0.1398999999999999,0.2096499999999999,2.6614991837169693,6.37,0.1198,,43836.70464233124,0.0,262581.86080756417,6.1098,6.13975,5.9301,5.99,261572.05240174668,0.0,0.0,0.0,0.0,0.2559869679907599,5.312227701974318,2.165810621110263
1994-09-06,300.0,34583.0,50.25,50.25,48.75,49.13,8854300.0,5.88,-0.018363939899833093,8854.3,299.0,0.1795237125992264,0.024044372074088827,0.15547934052513757,0.1795237125992264,2.6943947679520273,6.37,0.11968247506615103,,43836.70464233124,0.0,257759.8232969077,6.014044372074089,6.014044372074089,5.834520659474863,5.88,256768.558951965,0.0,0.0,0.0,0.0,0.2546362489400662,5.318287426430321,2.165810621110263
1994-09-12,301.0,34589.0,49.38,51.38,49.0,51.0,13418400.0,6.1,0.03741496598639449,13418.4,300.0,0.2846666666666673,0.2654509803921572,0.01921568627451009,0.2846666666666673,2.795277530413738,6.37,0.1196078431372549,,43836.70464233124,0.0,267403.89831822057,5.906235294117647,6.145450980392157,5.86078431372549,6.1,266375.5458515283,0.0,0.0,0.0,0.0,0.2552373474040155,5.322394436368009,2.165810621110263
1994-09-19,302.0,34596.0,51.0,51.13,48.5,48.75,12800100.0,5.84,-0.042622950819672045,12800.1,301.0,0.31506051282051306,0.025111794871794935,0.2899487179487181,0.31506051282051306,2.812884561360121,6.37,0.11979487179487179,,43836.70464233124,0.0,256006.35511121445,6.109538461538461,6.125111794871795,5.8100512820512815,5.84,255021.8340611353,0.0,0.0,0.0,0.0,0.2559107332467047,5.318028044932017,2.165810621110263
1994-09-26,303.0,34603.0,48.63,49.75,48.13,48.13,9951700.0,5.8,-0.006849315068493178,9951.7,302.0,0.19522127571161363,0.1552212757116136,0.040000000000000036,0.19522127571161363,2.7465299204168696,6.37,0.12050696031581133,,43836.70464233124,0.0,254252.8869255212,5.860253480157906,5.9952212757116135,5.8,5.8,253275.10917030563,0.0,0.0,0.0,0.0,0.25499693807874846,5.31153204504703,2.165810621110263
1994-10-03,304.0,34610.0,48.38,48.5,46.63,46.75,14991800.0,5.64,-0.02758620689655178,14991.8,303.0,0.22559999999999913,0.051122994652406106,0.17447700534759303,0.22559999999999913,2.664430147174239,6.37,0.12064171122994652,,43836.70464233124,0.0,247239.0141827482,5.836645989304813,5.851122994652406,5.625522994652407,5.64,246288.20960698687,0.0,0.0,0.0,0.0,0.25565909037972184,5.295730322831181,2.165810621110263
1994-10-10,305.0,34617.0,47.0,51.0,46.75,50.38,13825400.0,6.08,0.07801418439716312,13825.4,304.0,0.5129019452163552,0.5148233425962685,0.0019213973799132589,0.5148233425962685,2.9199798731284448,6.37,0.12068281063914252,,43836.70464233124,0.0,266527.16422537394,5.672092100039698,6.154823342596268,5.641921397379913,6.08,265502.18340611353,0.0,0.0,0.0,0.0,0.25353608676737177,5.298354905032789,2.165810621110263
1994-10-17,306.0,34624.0,50.25,50.88,47.38,47.38,16638900.0,5.71,-0.0608552631578948,16638.9,305.0,0.4218024482904177,0.05180244829041758,0.3700000000000001,0.4218024482904177,3.0894637964586495,6.37,0.12051498522583368,,43836.70464233124,0.0,250307.5835077114,6.055878007598142,6.131802448290418,5.71,5.71,249344.97816593884,0.0,0.0,0.0,0.0,0.2531768409433176,5.288277409836827,2.165810621110263
1994-10-24,307.0,34631.0,47.5,49.5,47.38,49.38,15326600.0,5.95,0.042031523642731994,15326.6,306.0,0.2554475496152282,0.2544592952612392,0.000988254353988971,0.2554475496152282,2.8908838981110376,6.37,0.12049412717699473,,43836.70464233124,0.0,260828.3926218709,5.72347104090725,5.964459295261239,5.709011745646011,5.95,259825.327510917,0.0,0.0,0.0,0.0,0.24606190367514127,5.297528167641414,2.165810621110263
1994-10-31,308.0,34638.0,49.25,49.38,47.75,48.0,9672300.0,5.79,-0.026890756302521024,9672.3,307.0,0.19661874999999984,0.006462499999999594,0.19015625000000025,0.19661874999999984,2.876404731444371,6.37,0.120625,,43836.70464233124,0.0,253814.5198790979,5.94078125,5.9564625,5.75984375,5.79,252838.42794759822,0.0,0.0,0.0,0.0,0.23582301109936107,5.30897905761745,2.165810621110263
1994-11-07,309.0,34645.0,47.88,49.88,47.75,48.75,8777000.0,5.88,0.015544041450777257,8777.0,308.0,0.2569107692307693,0.22629538461538434,0.030615384615384933,0.2569107692307693,2.962390349923863,6.37,0.12061538461538461,,43836.70464233124,0.0,257759.8232969077,5.775064615384616,6.016295384615384,5.759384615384615,5.88,256768.55895196504,0.0,0.0,0.0,0.0,0.22425420054142906,5.326193766939109,2.165810621110263
1994-11-14,310.0,34652.0,48.88,49.5,48.0,48.75,12518200.0,5.88,0.0,12518.2,309.0,0.18092307692307674,0.09046153846153793,0.09046153846153882,0.18092307692307674,2.8471196946532067,6.37,0.12061538461538461,,43836.70464233124,0.0,257759.8232969077,5.8956800000000005,5.970461538461538,5.789538461538461,5.88,256768.55895196507,0.0,0.0,0.0,0.0,0.21546596021629286,5.338408270190973,2.165810621110263
1994-11-21,311.0,34659.0,48.63,48.63,45.38,46.25,16371300.0,5.58,-0.05102040816326525,16371.3,310.0,0.3921081081081086,0.012856216216215799,0.4049643243243244,0.4049643243243244,2.9470128185463307,6.37,0.12064864864864865,,43836.70464233124,0.0,244608.81190420833,5.867143783783784,5.867143783783784,5.4750356756756755,5.58,243668.12227074237,0.0,0.0,0.0,0.0,0.2079422424728959,5.3389248816226385,2.165810621110263
1994-11-28,312.0,34666.0,46.25,47.25,45.38,47.13,12730300.0,5.68,0.017921146953404854,12730.3,311.0,0.22536813070231165,0.11446212603437189,0.11090600466793976,0.22536813070231165,2.9805093240915506,6.37,0.12051771695310841,,43836.70464233124,0.0,248992.48236844144,5.573944409081264,5.694462126034372,5.46909399533206,5.68,248034.9344978166,0.0,0.0,0.0,0.0,0.1932926444564535,5.358719608371061,2.165810621110263
1994-12-05,313.0,34673.0,47.38,47.75,45.75,46.88,12376600.0,5.65,-0.005281690140845008,12376.6,312.0,0.24104095563139882,0.07485281569965885,0.16618813993173998,0.24104095563139882,2.9976659414597724,6.37,0.12052047781569966,,43836.70464233124,0.0,247677.38122917153,5.71026023890785,5.754852815699659,5.51381186006826,5.65,246724.89082969437,0.0,0.0,0.0,0.0,0.18695977101663117,5.361137157824276,2.165810621110263
1994-12-12,314.0,34680.0,46.88,50.38,46.5,50.25,21471600.0,6.06,0.07256637168141578,21471.6,313.0,0.46791641791044736,0.42567761194029785,0.04223880597014951,0.46791641791044736,2.945547136253304,6.37,0.12059701492537313,,43836.70464233124,0.0,265650.4301325273,5.653588059701493,6.075677611940298,5.607761194029851,6.06,264628.8209606987,0.0,0.0,0.0,0.0,0.17975659396959237,5.374998758978458,2.165810621110263
1994-12-19,315.0,34687.0,50.13,51.0,49.5,49.75,12889000.0,6.05,-0.0016501650165016146,12889.0,314.0,0.18241206030150803,0.14201005025125646,0.04040201005025157,0.18241206030150803,2.679557816265627,6.37,0.12160804020100502,,43836.70464233124,0.0,265212.063086104,6.096211055276382,6.202010050251256,6.019597989949748,6.05,264192.13973799127,0.0,0.0,0.0,0.0,0.17062226457395205,5.392956533687072,2.165810621110263
1994-12-27,316.0,34695.0,50.13,51.88,49.75,51.0,9861000.0,6.2,0.024793388429752206,9861.0,315.0,0.25894117647058845,0.25698039215686297,0.0019607843137254832,0.25894117647058845,2.683439623882694,6.37,0.12156862745098039,,43836.70464233124,0.0,271787.5687824537,6.094235294117647,6.306980392156863,6.048039215686274,6.2,270742.35807860264,0.0,0.0,0.0,0.0,0.1700701468462345,5.3940929255673415,2.165810621110263
1995-01-03,317.0,34702.0,50.75,51.63,50.13,50.88,10698900.0,6.19,-0.001612903225806428,10698.9,316.0,0.18248820754716988,0.08124410377358515,0.10124410377358473,0.18248820754716988,2.667739021157327,6.37,0.12165880503144655,,43836.70464233124,0.0,271349.2017360304,6.174184355345912,6.281244103773585,6.0987558962264155,6.19,270305.67685589526,0.0,0.0,0.0,0.0,0.1753117389961496,5.383915774460847,2.165810621110263
1995-01-09,318.0,34708.0,50.63,52.0,50.38,52.0,9849900.0,6.32,0.02100161550888524,9849.9,317.0,0.19689230769230726,0.1299999999999999,0.06689230769230736,0.19689230769230726,2.6010518416701474,6.37,0.12153846153846154,,43836.70464233124,0.0,277047.9733395335,6.153492307692308,6.32,6.123107692307693,6.32,275982.53275109176,0.0,0.0,0.0,0.0,0.1906671339758852,5.354795579694434,2.165810621110263
1995-01-16,319.0,34715.0,52.0,53.0,50.38,51.0,15287500.0,6.2,-0.01898734177215189,15287.5,318.0,0.318509803921569,0.1231372549019607,0.19537254901960832,0.318509803921569,2.7539259827795832,6.37,0.12156862745098039,,43836.70464233124,0.0,271787.5687824537,6.32156862745098,6.443137254901961,6.124627450980392,6.2,270742.3580786027,0.0,0.0,0.0,0.0,0.19873873570195477,5.344860477818284,2.165810621110263
1995-01-23,320.0,34722.0,50.38,51.5,49.88,50.5,11071200.0,6.14,-0.00967741935483879,11071.2,319.0,0.19696633663366292,0.061584158415841195,0.13538217821782172,0.19696633663366292,2.522817107567737,6.37,0.12158415841584158,,43836.70464233124,0.0,269157.3665039138,6.125409900990099,6.261584158415841,6.0646178217821785,6.14,268122.2707423581,0.0,0.0,0.0,0.0,0.20340030364215744,5.342718753089728,2.165810621110263
1995-01-30,321.0,34729.0,50.5,52.63,50.25,52.13,9674000.0,6.34,0.032573289902280145,9674.0,320.0,0.28945328985229235,0.26080951467485125,0.0286437751774411,0.28945328985229235,2.5940228399566045,6.37,0.12161902934970266,,43836.70464233124,0.0,277924.70743238006,6.141760982159984,6.400809514674851,6.111356224822559,6.34,276855.8951965066,0.0,0.0,0.0,0.0,0.21540024032859748,5.3283286674711885,2.165810621110263
1995-02-06,322.0,34736.0,52.38,52.75,51.75,52.13,9210300.0,6.34,0.0,9210.3,321.0,0.12161902934970215,0.07540379819681498,0.04621523115288717,0.12161902934970215,2.4613318107547193,6.37,0.12161902934970266,,43836.70464233124,0.0,277924.70743238006,6.370404757337425,6.415403798196815,6.293784768847113,6.34,276855.8951965066,0.0,0.0,0.0,0.0,0.22481005267969528,5.3213895024471025,2.165810621110263
1995-02-13,323.0,34743.0,52.13,54.25,51.88,53.63,15606400.0,6.52,0.028391167192429068,15606.4,322.0,0.28812977810926643,0.25537572254335217,0.032754055565914264,0.28812977810926643,2.261568877642296,6.52,0.12157374603766548,,43836.70464233124,0.0,285815.31426799967,6.337639380943502,6.595375722543352,6.307245944434086,6.52,284716.1572052402,0.0,0.0,0.0,0.0,0.24404898036778314,5.292316573470786,2.165810621110263
1995-02-21,324.0,34751.0,53.88,56.0,53.38,54.75,15828900.0,6.66,0.021472392638036908,15828.9,323.0,0.31870684931506865,0.29205479452054917,0.026652054794519486,0.31870684931506865,2.413007532101808,6.66,0.12164383561643836,BUY,43836.70464233124,0.0,291952.4529179261,6.5541698630136995,6.812054794520549,6.49334794520548,6.66,290829.69432314415,0.0,0.0,0.0,0.0,0.26744900607532623,5.258206753104368,2.413007532101808
1995-02-27,325.0,34757.0,54.63,54.88,52.63,53.0,10919800.0,6.49,-0.02552552552552556,10919.8,324.0,0.2755188679245286,0.06021132075471769,0.21530754716981093,0.2755188679245286,2.4314271892728527,6.66,0.12245283018867925,BUY,43836.70464233124,0.0,284500.2131287298,6.6895981132075475,6.720211320754718,6.444692452830189,6.49,283406.11353711796,0.0,0.0,0.0,0.0,0.27770175177470124,5.2528187912949535,2.4314271892728527
1995-03-06,326.0,34764.0,52.5,54.88,52.0,54.75,12989600.0,6.71,0.03389830508474567,12989.6,325.0,0.35296438356164384,0.23593242009132442,0.11703196347031941,0.35296438356164384,2.6208451626222677,6.71,0.12255707762557078,,43836.70464233124,0.0,294144.28815004264,6.434246575342466,6.725932420091325,6.372968036529681,6.71,293013.10043668124,0.0,0.0,0.0,0.0,0.30074861978436795,5.216908938343958,2.4314271892728527
1995-03-13,327.0,34771.0,54.75,55.38,53.5,54.25,14050600.0,6.65,-0.00894187779433675,14050.6,326.0,0.23045161290322635,0.07851612903225913,0.15193548387096723,0.23045161290322635,2.6581332795232893,6.71,0.12258064516129033,BUY,43836.70464233124,0.0,291514.08587150276,6.711290322580646,6.788516129032259,6.558064516129033,6.65,290393.0131004367,0.0,0.0,0.0,0.0,0.3180697284736813,5.192630556864578,2.6581332795232893
1995-03-20,328.0,34778.0,54.25,55.13,53.63,55.0,11252600.0,6.74,0.013533834586466176,11252.6,327.0,0.18381818181818232,0.10593090909090996,0.07788727272727236,0.18381818181818232,2.5084759216306374,6.74,0.12254545454545455,,43836.70464233124,0.0,295459.3892893126,6.64809090909091,6.75593090909091,6.572112727272728,6.74,294323.1441048035,0.0,0.0,0.0,0.0,0.33440065095615557,5.177900811634002,2.6581332795232893
1995-03-27,329.0,34785.0,55.13,55.38,53.88,54.0,10059300.0,6.61,-0.01928783382789312,10059.3,328.0,0.1836111111111114,0.0389222222222223,0.1446888888888891,0.1836111111111114,2.493636782161136,6.74,0.12240740740740741,BUY,43836.70464233124,0.0,289760.6176858095,6.7483203703703705,6.7789222222222225,6.595311111111111,6.61,288646.288209607,0.0,0.0,0.0,0.0,0.34216982678615615,5.181404701327294,2.6581332795232893
1995-04-03,330.0,34792.0,54.38,55.5,54.13,54.88,9891200.0,6.72,0.016641452344931862,9891.2,329.0,0.16775510204081634,0.18591836734693779,0.018163265306121446,0.18591836734693779,2.3785979793774086,6.74,0.12244897959183672,,43836.70464233124,0.0,294582.65519646596,6.658775510204081,6.795918367346938,6.628163265306122,6.72,293449.7816593886,0.0,0.0,0.0,0.0,0.3468002800825119,5.199828568086404,2.6581332795232893
1995-04-10,331.0,34799.0,54.63,55.38,54.13,55.0,7552800.0,6.74,0.0029761904761904656,7552.8,330.0,0.1531818181818183,0.0665672727272737,0.08661454545454461,0.1531818181818183,2.4136677447464265,6.74,0.12254545454545455,,43836.70464233124,0.0,295459.3892893126,6.694658181818182,6.7865672727272734,6.633385454545455,6.74,294323.1441048035,0.0,0.0,0.0,0.0,0.35208768038903965,5.215634457563987,2.6581332795232893
1995-04-17,332.0,34806.0,55.38,55.63,53.38,55.0,13983700.0,6.74,0.0,13983.7,331.0,0.2757272727272726,0.07720363636363725,0.19852363636363535,0.2757272727272726,2.3998871832108777,6.74,0.12254545454545455,BUY,43836.70464233124,0.0,295459.3892893126,6.7865672727272734,6.8172036363636375,6.541476363636365,6.74,294323.1441048035,0.0,0.0,0.0,0.0,0.35914002644659415,5.2241011533957105,2.6581332795232893
1995-04-24,333.0,34813.0,54.88,56.88,54.5,56.0,12850200.0,6.86,0.017804154302670572,12850.2,332.0,0.29155000000000086,0.2278000000000011,0.06374999999999975,0.29155000000000086,2.3697129061941355,6.86,0.12250000000000001,BUY,43836.70464233124,0.0,300719.79384639236,6.722800000000001,6.967800000000001,6.6762500000000005,6.86,299563.31877729256,0.0,0.0,0.0,0.0,0.3711613364241319,5.221608854061623,2.6581332795232893
1995-05-01,334.0,34820.0,56.0,57.88,56.0,57.38,12371700.0,7.03,0.02478134110787167,12371.7,333.0,0.23033112582781445,0.23125827814569533,0.0009271523178808749,0.23125827814569533,2.320534473106543,7.03,0.12251655629139073,BUY,43836.70464233124,0.0,308172.03363558865,6.860927152317881,7.091258278145696,6.860927152317881,7.03,306986.8995633187,0.0,0.0,0.0,0.0,0.39356332151614737,5.192189257185243,2.6581332795232893
1995-05-08,335.0,34827.0,57.13,59.25,56.63,59.0,15243200.0,7.23,0.02844950213371278,15243.2,334.0,0.3210610169491517,0.230635593220339,0.09042542372881268,0.3210610169491517,2.2850862879815517,7.23,0.12254237288135594,BUY,43836.70464233124,0.0,316939.3745640549,7.000845762711865,7.260635593220339,6.939574576271188,7.23,315720.52401746716,0.0,0.0,0.0,0.0,0.4249768863785172,5.142923637712245,2.6581332795232893
1995-05-15,336.0,34834.0,58.5,58.5,56.0,56.5,17881400.0,6.92,-0.042876901798063694,17881.4,335.0,0.3061946902654862,0.0650442477876112,0.3712389380530974,0.3712389380530974,2.4415166492591864,7.23,0.12247787610619469,BUY,43836.70464233124,0.0,303349.9961249322,7.164955752212389,7.164955752212389,6.858761061946903,6.92,302183.406113537,0.0,0.0,0.0,0.0,0.4355025405433932,5.142219258397615,2.6581332795232893
1995-05-22,337.0,34841.0,56.75,57.88,55.75,56.38,12385800.0,6.91,-0.0014450867052022698,12385.8,336.0,0.2610553387726151,0.17384178786803872,0.08721355090457639,0.2610553387726151,2.5273357125418894,7.23,0.12256119191202554,,43836.70464233124,0.0,302911.6290785089,6.9553476410074495,7.093841787868039,6.8327864490954235,6.91,301746.72489082965,0.0,0.0,0.0,0.0,0.44126096961724476,5.155871966200792,2.6581332795232893
1995-05-30,338.0,34849.0,56.38,58.38,56.0,56.75,11768800.0,6.95,0.005788712011577379,11768.8,337.0,0.29147136563876685,0.2396211453744499,0.05185022026431696,0.29147136563876685,2.64718043979484,7.23,0.12246696035242291,,43836.70464233124,0.0,304665.09726420214,6.904687224669604,7.14962114537445,6.858149779735683,6.95,303493.44978165935,0.0,0.0,0.0,0.0,0.4456959212887461,5.174540684583014,2.6581332795232893
1995-06-05,339.0,34855.0,56.63,58.13,55.5,55.63,12981000.0,6.81,-0.020143884892086406,12981.0,338.0,0.3219539816645698,0.16603990652525535,0.15591407513931443,0.3219539816645698,2.7983311223699863,7.23,0.12241596261010244,,43836.70464233124,0.0,298527.95861427573,6.932415962610102,7.1160399065252555,6.794085924860686,6.81,297379.9126637554,0.0,0.0,0.0,0.0,0.4514174911747174,5.1782855403558905,2.6581332795232893
1995-06-12,340.0,34862.0,55.75,58.25,55.75,57.38,13305100.0,7.03,0.032305433186490484,13305.1,339.0,0.3062913907284761,0.32658940397351,0.020298013245033886,0.32658940397351,2.991006217694088,7.23,0.12251655629139073,,43836.70464233124,0.0,308172.03363558865,6.8302980132450335,7.13658940397351,6.8302980132450335,7.03,306986.89956331876,0.0,0.0,0.0,0.0,0.4619973191513358,5.177201824072881,2.6581332795232893
